feedback_id,customer_id,feedback_date,channel,rating,feedback_text
2769,11656,2023-01-05,App Review,2,App crashes again after update
2770,12634,2023-05-28,Support Ticket,1,checkout page not loading
2771,11778,2023-03-28,App Review,2,checkout page not loading
2772,11014,2023-05-06,Email,4,bad experience refund still not received
2773,11093,2023-03-16,Email,5,awesome app easy to use
2774,11124,2023-06-14,Email,4,everything works fine
2775,10697,2023-01-22,Support Ticket,1,everything works fine
2776,12179,2023-03-09,Email,4,app slow and buggy sometimes
2777,11404,2023-02-13,App Review,4,great service very happy
2778,11155,2023-02-03,Support Ticket,3,everything works fine
2779,11043,2023-03-18,Email,3,payment deducted but order failed
2780,11929,2023-02-11,App Review,3,login issue cant access account
2781,12583,2023-05-17,App Review,4,great service very happy
2782,11013,2023-04-16,Support Ticket,4,frustrating experience will uninstall
2783,10226,2023-04-05,App Review,1,very smooth experience no issues
2784,11828,2023-05-15,Email,4,everything works fine
2785,11492,2023-03-09,App Review,1,awesome app easy to use
2786,10821,2023-05-27,App Review,1,very smooth experience no issues
2787,12023,2023-06-08,Email,5,bad experience refund still not received
2788,10870,2023-05-08,App Review,5,very smooth experience no issues
2789,12452,2023-06-12,App Review,1,checkout page not loading
2790,12249,2023-03-26,Email,3,order got cancelled automatically
2791,12085,2023-06-08,App Review,1,everything works fine
2792,12989,2023-03-24,Email,3,customer service is terrible
2793,11795,2023-04-05,Support Ticket,5,payment deducted but order failed
2794,10187,2023-02-01,Email,5,delivery was late and support not helpful
2795,11080,2023-03-07,App Review,4,customer service is terrible
2796,10940,2023-04-26,App Review,2,App crashes again after update
2797,12320,2023-05-18,Email,4,order got cancelled automatically
2798,12630,2023-05-10,Support Ticket,2,checkout page not loading
2799,12563,2023-03-01,Support Ticket,5,cant track my order properly
2800,10525,2023-01-17,Support Ticket,5,great service very happy
2801,10335,2023-04-06,App Review,4,too many ads now hate it
2802,12745,2023-05-24,App Review,2,App crashes again after update
2803,11078,2023-01-16,App Review,2,app slow and buggy sometimes
2804,12547,2023-02-15,App Review,1,great service very happy
2805,12947,2023-06-16,App Review,5,App crashes again after update
2806,12813,2023-06-08,Support Ticket,3,payment deducted but order failed
2807,12583,2023-04-17,App Review,2,login issue cant access account
2808,10161,2023-03-29,App Review,3,checkout page not loading
2809,10593,2023-05-09,App Review,5,frustrating experience will uninstall
2810,11938,2023-05-19,Support Ticket,1,app slow and buggy sometimes
2811,12206,2023-04-29,Email,5,awesome app easy to use
2812,10059,2023-03-26,Email,5,bad experience refund still not received
2813,12962,2023-01-04,Support Ticket,5,customer service is terrible
2814,11901,2023-03-12,App Review,2,awesome app easy to use
2815,12258,2023-06-03,Email,1,awesome app easy to use
2816,10405,2023-04-21,App Review,2,very smooth experience no issues
2817,10663,2023-02-19,App Review,2,price increased suddenly not fair
2818,11132,2023-05-20,Support Ticket,1,price increased suddenly not fair
2819,11099,2023-04-05,Email,4,checkout page not loading
2820,10541,2023-04-02,App Review,3,too many ads now hate it
2821,11337,2023-03-06,App Review,5,great service very happy
2822,10997,2023-02-16,Email,1,delivery was late and support not helpful
2823,11140,2023-04-16,App Review,4,very smooth experience no issues
2824,12974,2023-05-10,App Review,5,bad experience refund still not received
2825,10867,2023-04-16,App Review,5,cant track my order properly
2826,12066,2023-01-24,App Review,5,order got cancelled automatically
2827,10431,2023-01-04,Support Ticket,4,customer service is terrible
2828,10739,2023-04-18,App Review,5,support team resolved issue quickly
2829,11373,2023-01-19,App Review,2,App crashes again after update
2830,10182,2023-06-03,Email,3,awesome app easy to use
2831,12160,2023-02-09,Support Ticket,1,very smooth experience no issues
2832,11206,2023-02-19,App Review,1,great service very happy
2833,12528,2023-06-20,App Review,1,checkout page not loading
2834,11169,2023-03-16,App Review,1,frustrating experience will uninstall
2835,10830,2023-01-12,Email,2,delivery was late and support not helpful
2836,11651,2023-01-27,Email,1,bad experience refund still not received
2837,11136,2023-04-23,Support Ticket,1,awesome app easy to use
2838,12810,2023-02-18,Support Ticket,5,too many ads now hate it
2839,10475,2023-05-24,Email,1,very smooth experience no issues
2840,12810,2023-05-10,Email,4,checkout page not loading
2841,11326,2023-03-01,App Review,1,frustrating experience will uninstall
2842,10970,2023-01-30,App Review,5,bad experience refund still not received
2843,11019,2023-03-25,Support Ticket,5,App crashes again after update
2844,11141,2023-06-15,App Review,4,awesome app easy to use
2845,11836,2023-01-28,App Review,4,checkout page not loading
2846,10160,2023-01-25,Email,1,refund pending from last week
2847,12448,2023-04-06,App Review,5,love the app but payment failed twice
2848,10197,2023-05-05,Email,5,awesome app easy to use
2849,11283,2023-01-10,Email,5,great service very happy
2850,10659,2023-02-11,App Review,4,love the app but payment failed twice
2851,11775,2023-02-09,Support Ticket,2,login issue cant access account
2852,11070,2023-03-18,App Review,5,too many ads now hate it
2853,12010,2023-04-15,App Review,2,App crashes again after update
2854,10398,2023-04-28,Email,4,everything works fine
2855,11733,2023-02-11,Email,1,login issue cant access account
2856,11582,2023-02-16,Email,5,bad experience refund still not received
2857,12125,2023-06-14,App Review,1,very smooth experience no issues
2858,12171,2023-01-22,Email,1,frustrating experience will uninstall
2859,10074,2023-04-17,App Review,4,checkout page not loading
2860,12184,2023-01-27,Support Ticket,5,support team resolved issue quickly
2861,10601,2023-02-10,App Review,4,everything works fine
2862,10836,2023-03-21,Email,1,bad experience refund still not received
2863,11528,2023-06-11,App Review,1,App crashes again after update
2864,10499,2023-06-09,App Review,5,support team resolved issue quickly
2865,11596,2023-03-30,App Review,5,awesome app easy to use
2866,10137,2023-03-07,Support Ticket,5,price increased suddenly not fair
2867,12097,2023-01-12,Email,3,awesome app easy to use
2868,11794,2023-06-17,Support Ticket,5,awesome app easy to use
2869,10972,2023-03-14,App Review,3,checkout page not loading
2870,11642,2023-03-17,App Review,3,login issue cant access account
2871,11885,2023-03-31,App Review,3,checkout page not loading
2872,12301,2023-01-10,Support Ticket,3,customer service is terrible
2873,12028,2023-04-06,App Review,5,delivery was late and support not helpful
2874,12757,2023-06-25,Support Ticket,3,bad experience refund still not received
2875,11900,2023-01-20,Support Ticket,2,frustrating experience will uninstall
2876,12610,2023-02-08,Support Ticket,2,customer service is terrible
2877,12804,2023-03-01,Email,1,love the app but payment failed twice
2878,11449,2023-03-07,Email,4,delivery was late and support not helpful
2879,10546,2023-03-06,Email,1,love the app but payment failed twice
2880,10921,2023-06-28,App Review,1,great service very happy
2881,10580,2023-05-04,Email,4,delivery was late and support not helpful
2882,11372,2023-06-13,App Review,4,everything works fine
2883,11956,2023-06-01,App Review,5,frustrating experience will uninstall
2884,12003,2023-06-04,App Review,3,delivery was late and support not helpful
2885,12096,2023-05-10,App Review,5,delivery was late and support not helpful
2886,12964,2023-06-08,App Review,5,frustrating experience will uninstall
2887,10703,2023-02-26,App Review,5,checkout page not loading
2888,12308,2023-03-19,Email,4,frustrating experience will uninstall
2889,12403,2023-01-29,App Review,2,refund pending from last week
2890,11625,2023-01-15,Email,5,awesome app easy to use
2891,10637,2023-01-12,App Review,2,very smooth experience no issues
2892,12790,2023-04-11,Email,1,payment deducted but order failed
2893,11009,2023-06-05,Email,3,payment deducted but order failed
2894,12978,2023-03-25,Email,1,login issue cant access account
2895,10640,2023-05-05,Email,5,very smooth experience no issues
2896,12839,2023-04-13,App Review,4,customer service is terrible
2897,12659,2023-01-24,Email,4,great service very happy
2898,11861,2023-05-29,App Review,4,delivery was late and support not helpful
2899,12856,2023-05-18,App Review,3,customer service is terrible
2900,11205,2023-04-20,Email,1,awesome app easy to use
2901,10685,2023-03-19,App Review,4,payment deducted but order failed
2902,11851,2023-04-11,Email,4,too many ads now hate it
2903,10187,2023-05-26,Email,3,cant track my order properly
2904,11619,2023-05-22,App Review,5,everything works fine
2905,11687,2023-06-11,App Review,1,app slow and buggy sometimes
2906,10984,2023-05-08,App Review,1,everything works fine
2907,10547,2023-02-27,Support Ticket,1,great service very happy
2908,12772,2023-03-17,Email,2,login issue cant access account
2909,12973,2023-05-30,App Review,5,payment deducted but order failed
2910,11431,2023-02-05,App Review,5,refund pending from last week
2911,10875,2023-06-22,Email,2,customer service is terrible
2912,10617,2023-06-13,Support Ticket,4,checkout page not loading
2913,12461,2023-01-22,App Review,4,bad experience refund still not received
2914,11365,2023-05-07,App Review,1,App crashes again after update
2915,11243,2023-03-21,Support Ticket,1,awesome app easy to use
2916,10902,2023-04-10,App Review,5,refund pending from last week
2917,10162,2023-04-06,App Review,4,everything works fine
2918,11974,2023-06-10,Support Ticket,5,great service very happy
2919,10269,2023-06-22,Email,2,bad experience refund still not received
2920,10631,2023-06-13,App Review,4,cant track my order properly
2921,10905,2023-05-28,App Review,1,checkout page not loading
2922,12014,2023-01-18,App Review,2,very smooth experience no issues
2923,11641,2023-02-07,App Review,3,awesome app easy to use
2924,10204,2023-05-31,Support Ticket,2,support team resolved issue quickly
2925,10581,2023-04-19,App Review,1,bad experience refund still not received
2926,11579,2023-05-03,Email,2,great service very happy
2927,10840,2023-05-24,Support Ticket,1,support team resolved issue quickly
2928,11836,2023-05-29,App Review,4,cant track my order properly
2929,11251,2023-04-14,App Review,3,app slow and buggy sometimes
2930,11719,2023-05-20,Email,1,customer service is terrible
2931,11642,2023-05-24,Support Ticket,1,cant track my order properly
2932,12643,2023-03-22,Support Ticket,1,bad experience refund still not received
2933,12297,2023-03-28,App Review,4,cant track my order properly
2934,10874,2023-05-22,Email,1,price increased suddenly not fair
2935,11464,2023-03-02,Email,5,cant track my order properly
2936,12243,2023-02-15,Support Ticket,1,awesome app easy to use
2937,10689,2023-02-01,App Review,1,frustrating experience will uninstall
2938,12010,2023-01-15,Email,5,frustrating experience will uninstall
2939,12686,2023-02-13,Support Ticket,4,cant track my order properly
2940,11422,2023-05-25,App Review,1,great service very happy
2941,12001,2023-06-18,App Review,5,too many ads now hate it
2942,10671,2023-02-23,App Review,3,great service very happy
2943,11171,2023-02-13,App Review,5,cant track my order properly
2944,11495,2023-04-08,App Review,4,great service very happy
2945,10943,2023-01-05,Support Ticket,4,cant track my order properly
2946,12246,2023-04-19,App Review,5,frustrating experience will uninstall
2947,11449,2023-01-27,App Review,1,price increased suddenly not fair
2948,12539,2023-04-26,Email,4,support team resolved issue quickly
2949,10895,2023-03-28,App Review,3,everything works fine
2950,12189,2023-04-14,App Review,1,frustrating experience will uninstall
2951,11336,2023-05-03,Email,1,awesome app easy to use
2952,10164,2023-03-20,Support Ticket,1,app slow and buggy sometimes
2953,12361,2023-02-12,Email,4,payment deducted but order failed
2954,12068,2023-04-07,Email,4,great service very happy
2955,11105,2023-01-31,App Review,4,support team resolved issue quickly
2956,11753,2023-04-09,Support Ticket,1,payment deducted but order failed
2957,12352,2023-01-17,App Review,3,everything works fine
2958,11938,2023-03-24,Email,5,delivery was late and support not helpful
2959,10370,2023-04-20,App Review,2,too many ads now hate it
2960,11880,2023-02-01,Support Ticket,4,App crashes again after update
2961,10852,2023-06-17,Email,5,love the app but payment failed twice
2962,10383,2023-05-21,Email,5,love the app but payment failed twice
2963,11931,2023-02-04,App Review,3,refund pending from last week
2964,12492,2023-05-13,App Review,5,frustrating experience will uninstall
2965,10424,2023-01-29,Email,2,great service very happy
2966,12208,2023-03-11,Email,5,order got cancelled automatically
